cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5357386954,75823882,858790086,3168349273,11269427,6592300,1344560525
5362690724,75942474,860657487,3167278569,11245153,6613533,1338376187
5367593938,75881960,860900911,3156846751,11210529,6632492,1349633020
5417102217,76079263,859632732,3158077158,11171960,6591992,1364113796
5414682387,76209755,864918310,3160575943,11196615,6604275,1348026007
5381689435,75830357,861304013,3183556304,11203705,6589001,1344959310
5359038967,75943673,862078575,3162578070,11245060,6627336,1334417565
5371051794,76184827,859351660,3177013745,11261825,6582561,1341782063
5403696550,75955790,862646832,3158943495,11107839,6613611,1362299022
5407502469,76220437,861537265,3153845029,11238880,6596846,1351418956
5374153896,76028289,863256032,3183111110,11156672,6603952,1343057907
5365853778,75668005,858904534,3173410717,11219421,6614900,1339472116
5365857485,75747825,862708807,3165900686,11207022,6618812,1343217075
5384958762,75945391,859942322,3157739478,11202007,6614062,1356570386
5406522033,76051495,863884361,3165384618,11138063,6583235,1357055130
5400064277,76075269,860942595,3176182807,11227219,6547018,1352267127
5313401369,75449341,859258049,3184449501,11252519,6632972,1320694585
5403065573,75889922,859495244,3157598146,11164594,6563371,1356510333
5419384104,76045737,856551865,3171918894,11143211,6576583,1372978758
5400502711,76058073,864118007,3165164407,11176011,6574870,1352142072
5402390522,76212639,861459905,3181504573,11173262,6552888,1355933282
5352441102,75792835,855586196,3184990694,11236273,6606670,1340253833
5371256404,75920543,861736972,3174222971,11208940,6601758,1335110006
5365219201,75537882,855337470,3182061479,11146789,6620610,1353201518
5421058029,75933470,857977589,3155217688,11154418,6607623,1364311104
5448192112,76190406,859759471,3157646061,11078504,6588163,1377966309
5406012880,76079891,864165740,3192534499,11166949,6550599,1346633095
5336274923,75504480,860616731,3178380039,11199914,6582518,1341868353
5335056441,75325901,859107405,3180377506,11223255,6594673,1340994494
5371577877,75715665,859108001,3167986531,11201917,6602125,1352326192
5389947572,75696576,863167676,3173279467,11088775,6571462,1368693859
5403418365,75755973,859369942,3176192413,11210267,6592092,1353096540
5408345725,75891314,862017252,3183287585,11120975,6557553,1359730897
5320806536,75024482,859052290,3194157773,11183237,6576371,1342804667
5421151482,75933870,857002468,3167847897,11151341,6598403,1365308318
5436747815,76037508,863240397,3162122670,11042668,6584821,1378937074
5419915999,75685086,859571591,3183323131,11147606,6554387,1361156760
5310319916,75080436,859539947,3194430216,11124447,6600039,1339029301
5328259021,75089272,860880025,3189966428,11173208,6595868,1336159817
5403526578,75881235,856423302,3172595504,11141147,6580333,1369072409
5388961494,75444788,861795978,3180184409,11085396,6578399,1362342176
5382511064,75739407,859055109,3186508497,11166075,6576125,1351484432
5367883834,75347382,864664372,3182225013,11067985,6565945,1357506276
5374754978,75445159,853777212,3174453373,11179599,6584621,1354333726
5365747054,75224848,858487088,3171703549,11115095,6598570,1364169919
5401674518,75725291,858640683,3194372981,11096248,6562365,1362472459
5397524527,75747751,855482633,3184647311,11096670,6571207,1369313897
5339775168,75393150,858522843,3199555255,11163072,6611099,1325577698
5364046440,75587986,856344266,3194792746,11166884,6557207,1351520719
5408202270,75688601,856941712,3171065656,11110491,6601151,1367337018
5401458771,75667231,858507040,3187978891,11137980,6551389,1362668273
5335414894,75461756,858362386,3190195939,11169921,6582516,1344778060
5365653555,75574357,854396868,3189303181,11137999,6586564,1353099824
5341867792,75236814,854161985,3190733086,11210403,6569406,1346043382
5398858779,75774841,854614200,3178169992,11150319,6566194,1363822796
5377732043,75452040,857907445,3189534240,11115696,6563063,1358244180
5373639789,75345457,856169913,3190263412,11162755,6562522,1354834635
5372968809,75555626,859835434,3194069443,11093803,6547870,1354232541
5381206139,75551211,855957761,3191561177,11146900,6562296,1359216752
5324558922,74802492,856702236,3180810334,11131033,6583688,1343790099
5370395946,75070046,853234948,3176111540,11124050,6536056,1359601571
5383141289,75851742,860594527,3191427218,11068876,6563869,1360188441
5426397025,75937833,856535932,3156960262,11149349,6556301,1377150323
